--	0AOkJIlHEdn4vUk9PVA	resume of Steven McClure 2017	1KxSX2_i0jMIH8EGZCEnnk7ORzqCn5Bot8JfwBMCSb6c
04aaf04394f4436574d1d3230a3a4983	0B-kJIlHEdn4vbkpnMzZQRlAtd1k	01020204.AVI	0B-kJIlHEdn4veGR3MVVJTnVLQk0
aecfc1b37502d3c181b1484b2736394a	0B-kJIlHEdn4vbkpnMzZQRlAtd1k	01010203.AVI	0B-kJIlHEdn4vZG9mNDlkSU1XS1E
6ca561086eab6649a0837dfa1cd7cb85	0B-kJIlHEdn4vbkpnMzZQRlAtd1k	01010202.AVI	0B-kJIlHEdn4vblZQbGt3SllCdnM
d41d8cd98f00b204e9800998ecf8427e	0B-kJIlHEdn4vQUZqRk1CMmhwb3c	852189-import-debug-0.log	0B-kJIlHEdn4vMnFWNHo2R0tyRFE
--	0AOkJIlHEdn4vUk9PVA	old	0B-kJIlHEdn4vbFdMalNHUU12VHM
--	--	CancerFool Database Tables	1Fme3SzCDsRxDhupb4BNtZIAft13S30-TB_MpoDKj7-o
--	--	CancerFool Product Roadmap	1i4mUKQEf7_X_B-02TQ-MBhyQog6WtkvygwaZI9ywIO8
--	--	CancerFool - Clinical Trials	1n4C3ukfRmDcE42pbXknvybgik5SaOrUenzucCNq-g-4
--	0B-kJIlHEdn4vQ1YxUUx1ZFkwdHM	100EK113	0B-kJIlHEdn4vbkpnMzZQRlAtd1k
4fe929acf9d482035e7e1e8596f919e3	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08030105.AVI	0B-kJIlHEdn4vQnozZkswT2xfMFU
fb7160df8a5055f27419b060ee8d7de4	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08020104.AVI	0B-kJIlHEdn4vTnVrV1BoWXpRa0E
ce8fce3aac479f160af712c392a0ca01	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	07310033.AVI	0B-kJIlHEdn4vNTQ4d1pWY1VqV1k
79654f20e74163ce4444eee736098522	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	07300021.AVI	0B-kJIlHEdn4vMEgwa3Y2QnByMVk
f3738c64935bee36614386abd8f46103	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07290007.AVI	0B-kJIlHEdn4va0RSSW1BS3kyT2c
d43eab6cf7acff6f433d74fa4321b47c	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08030109.AVI	0B-kJIlHEdn4vT2U1Tmc4aUU4U3c
972534c2f6133e26fde3846a3657b7e1	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08040123-rat.AVI	0B-kJIlHEdn4vRTg2YXJJNExJSjQ
f2c261b814ce7d5a7de640b72493fc74	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08030111-coon.AVI	0B-kJIlHEdn4vQzZsb3phelZwZEU
6fa4151e4abd3dee7971da3774634c0e	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08020101-thrush.AVI	0B-kJIlHEdn4vSEJQamc3VkFIR1E
7b917d07348ec90367aeadd82a6fdc65	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08020095-sq.AVI	0B-kJIlHEdn4vM09kOTBEYm1tLU0
2cfdec8811e4ccc769590787d978875c	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08020093-chip.AVI	0B-kJIlHEdn4vaF9pM3VyMDdPVW8
cde2273ef88ad162cd0229207cf2afd5	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08010084-rat.AVI	0B-kJIlHEdn4vQ21KTnRROXpiYUk
5a521668533bfbf2e13a1218358940d6	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08010079-sq.AVI	0B-kJIlHEdn4vSEVLSVZ6M1RxaUE
bbca1e0e21d7631e2029fbe7e0596e1e	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08010083-rat.AVI	0B-kJIlHEdn4vVEFibjFUOXZyUFE
a2c8f60deb1c52c30062133e47a3a568	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	07310062-rat.AVI	0B-kJIlHEdn4vS2NoaGZ6THRPUWc
5c203961d3e5263d0ac6c6d43b43e58f	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	07310061-rat.AVI	0B-kJIlHEdn4vVzhaXzZEU0F2OXM
e116261b28c5251686f44eaf409875d8	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	07310057-sq.AVI	0B-kJIlHEdn4vRS03cFZ3dDRhQmc
99ee37e5de156e5facf42e5e7864ffd9	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	07310055-rat.AVI	0B-kJIlHEdn4va2poWlNfTVkya2M
0c65d8ffbbf8ee586f8b5ee80aebd51d	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	07300020-sq.AVI	0B-kJIlHEdn4vaTEwV2s3dVdqWk0
5fcb484afbb5c25d65084825ac0c99f6	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08060140.AVI	0B-kJIlHEdn4vc1lvQmt4bGNtM28
152eca020eeeadddb361f33feb9bef4a	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08030116-jay2.AVI	0B-kJIlHEdn4vY0hHcWpZRzhMMW8
4b7776ddb3d174e920ee8adf8cc7ddfa	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08020098-jay.AVI	0B-kJIlHEdn4vTEdHcm91NHh6MVU
67028cdd4367648c56bd38e428c3d232	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08010087-rat.AVI	0B-kJIlHEdn4vYU5nTUltSDdUU2s
bf5d76da6a54c8e6ca8661be2c2d8860	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08010085-rat.AVI	0B-kJIlHEdn4vVEt5d3Z6cktNN1k
170f042282c8b4c56a93731cffc344f6	0B-kJIlHEdn4vQWE5UnJ2UmkyUkk	08060141.AVI	0B-kJIlHEdn4vUjEtN3BXMENyaDQ
62ecba87d49b1dde2d5cc7b8d97d3402	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08060142.AVI	0B-kJIlHEdn4vMUxLTGt0QTVNOGs
83a2c1b4c2bafca6182bfc1336d88009	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08050131.AVI	0B-kJIlHEdn4vejBtNExHandqc28
0fb77fccb67931064451c47c4c2c82ee	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08040127.AVI	0B-kJIlHEdn4velVvckt1aXZuSkk
b4e1fe5e7fb0780fcc203aafd8db1939	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08040126.AVI	0B-kJIlHEdn4vVVkwa3dMVkxMQU0
7a95737849a49fc5b0c052cd183032bd	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08040125.AVI	0B-kJIlHEdn4vZXQ2X3lpc0xfTjA
81b1fcbbc1c9d4005383778fdd2ccb9d	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08040124.AVI	0B-kJIlHEdn4vRVZWNmIyNXRiRDg
6c81d23a98ff3265acd4b0b9a557e43f	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08030115.AVI	0B-kJIlHEdn4vdWRsZDhBZmpXN2c
863622fe4079fba6fd614689a3373e2a	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08030113.AVI	0B-kJIlHEdn4va0ZSMFQ4elMzaEk
7cf6303a1a59291f453dc8871cb1f378	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08030108.AVI	0B-kJIlHEdn4va2N1dGVOQ1A4bjA
9072024c6e37d5bd46684000f781893a	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08020096.AVI	0B-kJIlHEdn4vcEpreGFFVG9YYVk
0704ba6eb197a0a57d0b79a1a55fa5c3	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08010081.AVI	0B-kJIlHEdn4vanVzNVpCM3lhZm8
d3846d401ab2fe804b90b8a86d61949d	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08010073.AVI	0B-kJIlHEdn4vTVQyR00zYzZPYzA
d6e62c6749aba865b8e89a29e5d93959	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08010072.AVI	0B-kJIlHEdn4vUXVjZ3hMd0pKX00
ad41167333cce69b8d028c2288e3a199	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	08010071.AVI	0B-kJIlHEdn4vV2l5c0laZHVFSVk
69b5e0067672af9f1492308ce85c983b	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310065.AVI	0B-kJIlHEdn4vT2F6RkZhZWZLRm8
69dcff0fd6672ecbc189df98b5b68aae	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310064.AVI	0B-kJIlHEdn4vN2hkUU5HWl9zRVk
89047284bf586a48e1b69db5348969f4	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310063.AVI	0B-kJIlHEdn4vQ1VWOWhDZko5X0E
738e745f3c701190be56101b5158afba	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310053.AVI	0B-kJIlHEdn4vamhZdTBUOW0tZDg
87804b956c1bca4762041c2938481714	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310052.AVI	0B-kJIlHEdn4vel9iQ2lMMGdWYTg
5cd3cd32dfbbbe198da3e7e357fedb62	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310051.AVI	0B-kJIlHEdn4vQl9Sa2lTQXBIT1k
4e43ace63e9517b85332eb1f08b3b1f4	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310050.AVI	0B-kJIlHEdn4vaHZMLXp3bDJ6MTQ
cf28d53b4bb4d903bd5d1925454d281b	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310049.AVI	0B-kJIlHEdn4vMzZ6OXY4NmJhOWM
e63df9474de10a7806aa7d0c3d2126cc	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310048.AVI	0B-kJIlHEdn4vbjZTX3VGNHNEVnM
51381ca64221f0bf5c2cbf6f5c3e2692	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310045.AVI	0B-kJIlHEdn4vaXRBRXZ6cVRidmM
c4b1b1e115eb52c0865514dcceb2c327	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310044.AVI	0B-kJIlHEdn4vbjJRUHhQVXpLNVk
bb2fabb60dc62fbfe5e8b2a8151e07e3	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310043.AVI	0B-kJIlHEdn4vcTNZa2o4QTU4dlU
d4957d008009d11208a9b1124b31a4cd	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310042.AVI	0B-kJIlHEdn4vWmtPQ256X3hCY0k
d47ceb8102fcaba1287419445c460424	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310041.AVI	0B-kJIlHEdn4vYnFiWVhqanZvUFk
236c1dca10bbd2e55a14e31c85e09b4a	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310040.AVI	0B-kJIlHEdn4vMlA0RFNJeTQ3dGs
16066b42418766ade5bd2fd86b483077	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310039.AVI	0B-kJIlHEdn4vNlM4OFBFVE81c1U
0213e8f75e9762a2a7b60eb4bf3696e6	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310038.AVI	0B-kJIlHEdn4vY2NlTFhEOHdxY3M
56c3ad2f288c420029e2b7fb885eb4d0	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310037.AVI	0B-kJIlHEdn4vSHVOdDl6WjhOZkE
42fd207b099c642a9701aa6bbf32cbd9	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310036.AVI	0B-kJIlHEdn4vZkpYZ1NpTDFRTWs
8e59e76764aeea087039b34297ddb688	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07310035.AVI	0B-kJIlHEdn4vbHdqdjc3NjhmX2c
81a6caa8575f0b608940c5268a4a6e0c	0B-kJIlHEdn4vTTRCNjdDRjZkOGc	07300032.AVI	0B-kJIlHEdn4vRjk3TktpdG1kZFU
