1	7000	-7.4501	41.552	78.89999999999999	34.52457305077841
1	7100	-7.449	41.5512	76.5	35.10930708709269
1	7200	-7.4491	41.5513	76.39999999999999	34.52457305077841
1	7300	-7.4491	41.5514	76.39999999999999	34.85870276405539
1	7400	-7.4503	41.5533	75.89999999999999	35.192843202090664
1	7500	-7.4504	41.5533	75.89999999999999	35.192843202090664
1	7600	-7.4504	41.5534	75.8	35.44345556920854
1	7700	-7.4504	41.5534	75.7	34.85870276405539
1	7800	-7.4505	41.5534	75.6	35.44345556920854
1	7900	-7.4507	41.5535	75.39999999999999	35.44345556920854
1	8000	-7.4508	41.5535	75.2	35.61053383250361
1	8100	-7.4514	41.5526	72.6	35.192843202090664
1	8200	-7.4513	41.5526	72.7	34.85870276405539
1	8300	-7.4512	41.5525	72.7	35.192843202090664
1	8400	-7.4511	41.5525	72.7	35.02577164242902
1	8500	-7.4511	41.5524	72.6	35.44345556920854
1	8600	-7.4512	41.5525	72.7	35.44345556920854
1	8700	-7.4513	41.5525	72.6	34.608104473692165
1	8800	-7.4513	41.5526	72.6	35.359917443133824
1	8900	-7.4514	41.5526	72.6	35.44345556920854
1	9000	-7.4517	41.5528	72.7	35.61053383250361
1	9100	-7.4518	41.5529	72.8	35.61053383250361
1	9200	-7.4527	41.5537	73.6	35.69407396975843
1	9300	-7.4527	41.5537	73.6	36.445965375268116
1	9400	-7.4528	41.5538	73.6	35.86115625552689
1	9500	-7.4529	41.5538	73.5	36.445965375268116
1	9600	-7.4552	41.5554	75.0	35.86115625552689
1	9700	-7.4552	41.5555	74.89999999999999	36.195328872463385
1	9800	-7.4552	41.5556	75.0	35.61053383250361
1	9900	-7.4553	41.5556	75.0	36.445965375268116
1	10000	-7.4553	41.5556	75.0	36.529512217239116
1	10100	-7.4557	41.5552	74.89999999999999	37.030807350780776
1	10200	-7.4558	41.5552	74.89999999999999	36.947256485401276
1	10300	-7.4559	41.5552	74.89999999999999	36.78015676642774
1	10400	-7.4559	41.5552	74.89999999999999	36.445965375268116
1	10500	-7.456	41.5551	74.89999999999999	36.445965375268116
1	10600	-7.4559	41.5549	74.7	36.195328872463385
1	10700	-7.4559	41.5547	74.6	36.445965375268116
1	10800	-7.4558	41.5546	74.39999999999999	36.69660791280416
1	10900	-7.4558	41.5543	74.1	36.78015676642774
1	11000	-7.4557	41.5541	73.8	37.030807350780776
1	11100	-7.4555	41.5538	73.3	37.197911093384285
1	11200	-7.4555	41.5538	73.2	36.529512217239116
1	11300	-7.4554	41.5538	73.2	36.69660791280416
1	11400	-7.4555	41.5538	73.2	37.28146397062798
1	11500	-7.4555	41.5538	73.2	36.78015676642774
1	11600	-7.4555	41.5539	73.2	37.532126626294186
1	11700	-7.4555	41.5539	73.2	37.615682186199024
1	11800	-7.4555	41.5539	73.2	37.28146397062798
1	11900	-7.4555	41.5539	73.2	37.36501751852097
1	12000	-7.4554	41.5538	73.1	37.030807350780776
1	12100	-7.4554	41.5537	73.0	38.36771240802541
1	12200	-7.4553	41.5536	72.89999999999999	37.615682186199024
1	12300	-7.455	41.5533	72.7	37.782795318099296
1	12400	-7.455	41.5532	72.7	38.033470046373054
1	12500	-7.4548	41.5531	72.5	37.86635289012426
1	12600	-7.4547	41.5531	72.5	37.532126626294186
1	12700	-7.4547	41.5531	72.5	38.28415081143537
1	12800	-7.4547	41.5531	72.39999999999999	37.86635289012426
1	12900	-7.4546	41.553	72.39999999999999	38.869096074823034
1	13000	-7.4545	41.5529	72.2	38.61840122264606
1	13100	-7.4545	41.5529	72.2	38.36771240802541
1	13200	-7.4544	41.5529	72.2	38.28415081143537
1	13300	-7.4544	41.5529	72.2	37.86635289012426
1	13400	-7.4536	41.5525	71.6	38.28415081143537
1	13500	-7.4534	41.5524	71.5	38.95266236727709
1	13600	-7.4528	41.5521	71.2	38.53483761361599
1	13700	-7.4509	41.5517	71.0	38.28415081143537
1	13800	-7.4481	41.5509	69.89999999999999	38.36771240802541
1	13900	-7.448	41.5509	69.8	38.70196550251736
1	14000	-7.4476	41.5509	69.8	39.37050389311575
1	14100	-7.4453	41.5518	69.7	38.70196550251736
1	14200	-7.4468	41.5525	68.0	38.869096074823034
1	14300	-7.4451	41.5525	64.89999999999999	39.20336527002626
1	14400	-7.4437	41.5534	66.5	38.869096074823034
1	14500	-7.4498	41.5548	73.1	38.53483761361599
1	14600	-7.4494	41.5554	77.0	38.95266236727709
1	14700	-7.4504	41.5558	75.89999999999999	38.61840122264606
1	14800	-7.4512	41.5563	75.0	38.869096074823034
1	14900	-7.456	41.5578	78.8	38.95266236727709
1	15000	-7.4546	41.5582	77.5	38.451274675412385
1	15100	-7.4538	41.5583	77.39999999999999	39.37050389311575
1	15200	-7.4519	41.5571	79.1	39.78836219263305
1	15300	-7.4515	41.5568	79.39999999999999	38.95266236727709
1	15400	-7.442	41.551	81.2	39.454074211079835
2	15422	-6.2492	39.7952	-0.5999999999999979	-21.45758609023293
1	15500	-6.2491	39.7952	-0.5999999999999979	-21.45758609023293
2	15532	-6.249	39.7953	-0.1999999999999993	-21.540669136475117
2	15534	-6.2491	39.7952	-0.09999999999999787	-21.291418011009217
2	15536	-6.2481	39.795	0.3000000000000007	-21.540669136475117
2	15538	-6.2475	39.7949	0.5	-21.291418011009217
2	15540	-6.2473	39.7947	0.10000000000000142	-22.039153507382846
2	15542	-6.2476	39.7947	-0.1999999999999993	-21.706833242259528
2	15544	-6.2479	39.7946	-0.3000000000000007	-21.540669136475117
2	15548	-6.2483	39.7945	-0.09999999999999787	-21.540669136475117
2	15550	-6.2481	39.7944	0.10000000000000142	-21.62375152047414
2	15552	-6.2479	39.7946	0.40000000000000213	-21.789914301831278
2	15554	-6.2477	39.7948	0.6000000000000014	-21.540669136475117
2	15558	-6.2474	39.7959	1.0	-21.540669136475117
2	15560	-6.2478	39.7959	1.6000000000000014	-21.789914301831278
2	15566	-6.2484	39.7964	1.9000000000000021	-21.540669136475117
2	15572	-6.248	39.7957	2.0	-21.291418011009217
2	15576	-6.2477	39.7955	2.1000000000000014	-21.706833242259528
2	15578	-6.2474	39.7953	2.400000000000002	-21.87299469919924
2	15580	-6.2473	39.7953	2.6000000000000014	-22.122231918228017
2	15582	-6.2471	39.7951	3.0	-21.540669136475117
2	15584	-6.2469	39.795	3.1999999999999993	-21.45758609023293
2	15586	-6.2468	39.7948	3.3000000000000007	-21.789914301831278
2	15588	-6.2468	39.7948	3.5	-22.288386753454642
2	15594	-6.2466	39.7943	3.3000000000000007	-21.20833297798832
1	15600	-6.2462	39.7936	3.6999999999999993	-21.540669136475117
2	15602	-6.2457	39.7931	4.199999999999999	-21.789914301831278
2	15614	-6.2451	39.7915	4.300000000000001	-21.291418011009217
2	15616	-6.2456	39.7912	4.600000000000001	-21.45758609023293
2	15618	-6.2456	39.7906	5.100000000000001	-21.291418011009217
2	15622	-6.2453	39.7897	5.800000000000001	-21.20833297798832
2	15624	-6.2459	39.7893	6.199999999999999	-21.291418011009217
2	15626	-6.2464	39.7887	6.400000000000002	-21.291418011009217
2	15628	-6.2469	39.788	6.600000000000001	-21.291418011009217
2	15630	-6.2466	39.7876	6.900000000000002	-22.039153507382846
2	15632	-6.2459	39.7874	7.199999999999999	-21.291418011009217
2	15636	-6.245	39.7873	8.600000000000001	-21.789914301831278
2	15638	-6.2447	39.7872	9.3	-22.537614040371494
2	15642	-6.2443	39.7868	10.100000000000001	-21.789914301831278
2	15654	-6.2446	39.7865	11.400000000000002	-21.540669136475117
2	15656	-6.2447	39.7867	11.900000000000002	-21.45758609023293
2	15660	-6.2453	39.7865	13.400000000000002	-22.039153507382846
2	15662	-6.2454	39.7867	14.5	-21.956074434373253
2	15668	-6.2454	39.7865	15.599999999999998	-21.706833242259528
2	15670	-6.2455	39.7864	16.7	-21.789914301831278
2	15676	-6.2456	39.7863	18.3	-21.706833242259528
2	15688	-6.2454	39.7872	18.099999999999998	-21.45758609023293
1	15700	-6.2447	39.7881	18.2	-21.789914301831278
2	15734	-6.2425	39.7909	18.900000000000002	-22.205309666908775
2	15736	-6.2424	39.7909	19.500000000000004	-21.706833242259528
2	15780	-6.241	39.79	16.599999999999998	-22.288386753454642
2	15782	-6.2408	39.79	16.000000000000004	-21.789914301831278
2	15786	-6.2406	39.7898	14.400000000000002	-21.540669136475117
2	15788	-6.2403	39.7906	13.900000000000002	-22.371463177875462
2	15790	-6.2401	39.7917	13.2	-21.789914301831278
2	15792	-6.2402	39.7922	12.7	-22.205309666908775
1	15800	-6.2403	39.7923	12.400000000000002	-22.205309666908775
2	15854	-6.2423	39.7945	12.5	-22.786835368448386
2	15876	-6.2428	39.7968	11.8	-22.039153507382846
2	15878	-6.243	39.7969	11.400000000000002	-22.537614040371494
2	15880	-6.2433	39.797	10.900000000000002	-22.703762254495306
2	15882	-6.2432	39.7975	10.5	-22.45453894018108
2	15884	-6.2432	39.7978	10.0	-22.039153507382846
1	15900	-6.2425	39.7995	8.900000000000002	-21.956074434373253
2	15922	-6.2449	39.7992	7.0	-22.703762254495306
2	15926	-6.2448	39.7987	6.600000000000001	-22.786835368448386
2	15928	-6.2449	39.799	6.300000000000001	-22.703762254495306
2	15930	-6.2449	39.7996	6.100000000000001	-22.703762254495306
2	15934	-6.2444	39.8012	5.900000000000002	-22.45453894018108
2	15936	-6.244	39.8016	5.699999999999999	-22.786835368448386
2	15938	-6.2436	39.802	5.5	-22.703762254495306
2	15962	-6.2432	39.8029	5.0	-22.205309666908775
2	15964	-6.2432	39.8041	4.699999999999999	-22.45453894018108
2	15966	-6.243	39.8049	4.5	-22.537614040371494
2	15968	-6.2428	39.8051	4.300000000000001	-22.703762254495306
2	15982	-6.2428	39.805	3.5	-22.205309666908775
2	15984	-6.243	39.8051	3.3000000000000007	-22.45453894018108
2	15986	-6.2432	39.8051	3.0	-22.45453894018108
2	15988	-6.2433	39.8047	2.6999999999999993	-22.703762254495306
2	15990	-6.2433	39.8039	2.400000000000002	-22.45453894018108
2	15992	-6.2436	39.803	2.1999999999999993	-22.703762254495306
2	15994	-6.2436	39.803	1.9000000000000021	-22.45453894018108
2	15998	-6.244	39.8019	1.8000000000000007	-22.039153507382846
1	16000	-6.2442	39.8017	1.8000000000000007	-22.205309666908775
2	16002	-6.2443	39.8012	1.9000000000000021	-22.537614040371494
2	16016	-6.2444	39.8014	2.0	-22.205309666908775
1	16100	-6.2445	39.8014	2.0	-22.205309666908775
2	16124	-6.2445	39.8013	1.9000000000000021	-22.45453894018108
2	16138	-6.2445	39.8009	1.1000000000000014	-21.789914301831278
2	16152	-6.2441	39.8003	1.0	-22.039153507382846
2	16154	-6.2439	39.8004	0.6999999999999993	-22.039153507382846
2	16156	-6.2438	39.8006	0.6000000000000014	-22.205309666908775
2	16158	-6.2439	39.8008	0.1999999999999993	-22.45453894018108
2	16160	-6.244	39.8006	-0.1999999999999993	-22.703762254495306
2	16162	-6.2442	39.801	-0.8000000000000007	-22.039153507382846
2	16164	-6.2442	39.8004	-1.5	-22.537614040371494
2	16166	-6.244	39.8001	-2.0	-22.288386753454642
2	16168	-6.2439	39.7998	-3.0999999999999996	-22.537614040371494
2	16170	-6.2442	39.8004	-4.199999999999999	-23.119121203778032
2	16172	-6.2448	39.8009	-4.799999999999999	-22.45453894018108
2	16174	-6.2453	39.8007	-5.399999999999999	-22.45453894018108
2	16176	-6.2454	39.799	-6.0	-22.288386753454642
2	16178	-6.2458	39.7981	-6.5	-22.45453894018108
2	16180	-6.2462	39.7971	-7.299999999999999	-22.703762254495306
2	16182	-6.2464	39.7964	-7.6	-22.537614040371494
2	16184	-6.2466	39.7964	-8.0	-22.45453894018108
2	16188	-6.2474	39.7963	-8.1	-22.786835368448386
2	16190	-6.2482	39.7964	-8.5	-22.537614040371494
2	16194	-6.249	39.7962	-9.0	-22.288386753454642
2	16196	-6.2493	39.7958	-9.799999999999999	-22.620688478476236
2	16198	-6.2495	39.7956	-10.799999999999999	-22.45453894018108
1	16200	-6.2497	39.796	-11.899999999999999	-22.869907820335484
2	16202	-6.2501	39.7961	-12.799999999999999	-22.205309666908775
2	16204	-6.2506	39.7958	-13.7	-22.537614040371494
2	16206	-6.2508	39.7949	-14.399999999999999	-22.205309666908775
2	16214	-6.25	39.7956	-15.0	-22.537614040371494
2	16240	-6.2502	39.794	-18.7	-22.205309666908775
2	16244	-6.2508	39.7934	-19.8	-22.869907820335484
1	16300	-6.2494	39.7952	-19.099999999999998	-22.537614040371494
1	16400	-6.2472	39.7961	-18.9	-22.869907820335484
1	16500	-6.2465	39.7947	-18.9	-22.205309666908775
1	16600	-6.2455	39.7922	-17.4	-22.537614040371494
1	16700	-6.2449	39.7937	-19.099999999999998	-22.205309666908775
1	16800	-6.2463	39.797	-19.7	-23.451396446947626
1	16900	-6.2462	39.797	-19.8	-22.205309666908775
1	17000	-6.246	39.797	-19.7	-22.786835368448386
2	17036	-6.2471	39.7955	-17.7	-22.703762254495306
2	17038	-6.2471	39.7958	-17.099999999999998	-23.036050737990465
1	17100	-6.2452	39.7957	-14.2	-22.786835368448386
1	17200	-6.2451	39.7957	-14.2	-22.620688478476236
1	17300	-6.2451	39.7957	-14.2	-22.620688478476236
2	17350	-6.2442	39.7953	-15.5	-22.122231918228017
2	17366	-6.2416	39.7946	-16.5	-22.371463177875462
2	17370	-6.2394	39.7948	-15.899999999999999	-21.956074434373253
2	17372	-6.2384	39.7952	-14.899999999999999	-22.288386753454642
2	17374	-6.2368	39.7953	-13.799999999999999	-22.039153507382846
2	17376	-6.2357	39.7952	-13.2	-22.288386753454642
1	17400	-6.2354	39.7955	-13.7	-22.786835368448386
1	17500	-6.2362	39.7958	-13.799999999999999	-22.703762254495306
1	17600	-6.2387	39.8121	-15.0	-23.949789453005145
2	17646	-6.2383	39.8123	-14.1	-23.119121203778032
2	17648	-6.2377	39.8123	-13.399999999999999	-23.119121203778032
2	17668	-6.2192	39.8241	-13.299999999999999	-21.956074434373253
2	17672	-6.2081	39.8246	-14.2	-23.036050737990465
2	17682	-6.1968	39.8317	-13.299999999999999	-22.869907820335484
1	17700	-6.1972	39.8326	-12.799999999999999	-22.288386753454642
2	17736	-6.0547	39.8356	-12.7	-21.45758609023293
2	17748	-6.0065	39.8414	-12.5	-19.04788962399025
2	17750	-5.9988	39.8432	-11.6	-18.216830617730498
2	17752	-5.9919	39.8449	-11.2	-18.133721072410644
2	17754	-5.9859	39.8471	-10.799999999999999	-18.133721072410644
2	17756	-5.9811	39.8501	-10.399999999999999	-18.71547397322161
2	17770	-5.9872	39.888	-9.7	-18.466155277494646
2	17774	-5.9907	39.8998	-9.2	-18.632368403969203
2	17782	-5.9963	39.9195	-8.299999999999999	-19.04788962399025
2	17788	-5.9976	39.9258	-7.6	-19.463394279289822
1	17800	-5.9977	39.9261	-7.6	-18.79857887983712
2	17892	-5.9973	39.9262	-8.1	-19.878882371334555
2	17894	-5.9971	39.927	-8.399999999999999	-19.13099188018615
2	17898	-5.9976	39.932	-9.1	-19.04788962399025
1	17900	-5.9981	39.9361	-9.5	-19.04788962399025
2	17902	-5.9988	39.9411	-9.799999999999999	-18.216830617730498
2	17942	-6.099	40.0499	-12.7	-19.04788962399025
1	18000	-6.1039	40.0525	-14.299999999999999	-20.294353901600932
2	18032	-6.2323	40.1233	-14.299999999999999	-19.13099188018615
2	18038	-6.263	40.1351	-13.2	-19.04788962399025
2	18040	-6.2723	40.1385	-12.799999999999999	-19.04788962399025
1	18100	-6.4222	40.1819	-10.1	-19.13099188018615
2	18116	-6.4992	40.2043	-10.0	-18.96478670521652
2	18134	-6.5758	40.2285	-9.2	-20.294353901600932
2	18138	-6.5904	40.2322	-9.0	-19.712689122008022
2	18140	-6.5973	40.234	-8.6	-19.961978002283637
2	18172	-6.7242	40.2712	-9.1	-20.294353901600932
2	18186	-6.7612	40.2823	-10.0	-19.712689122008022
2	18188	-6.768	40.2844	-10.399999999999999	-19.463394279289822
1	18200	-6.8176	40.299	-11.2	-19.29719440484444
2	18258	-6.9295	40.331	-10.899999999999999	-20.294353901600932
1	18300	-7.0998	40.3803	-10.399999999999999	-20.294353901600932
2	18314	-7.1346	40.3955	-9.7	-20.294353901600932
2	18316	-7.1349	40.4002	-9.1	-20.543628870714674
2	18318	-7.1346	40.4061	-8.5	-19.878882371334555
2	18320	-7.1345	40.4125	-8.1	-19.712689122008022
2	18322	-7.1347	40.4187	-7.299999999999999	-19.878882371334555
2	18336	-7.1439	40.4674	-6.699999999999999	-18.466155277494646
2	18338	-7.1465	40.4745	-6.299999999999999	-18.881683123835423
2	18340	-7.1489	40.4818	-6.0	-19.546493222714666
2	18342	-7.1506	40.4892	-6.399999999999999	-18.79857887983712
2	18344	-7.1518	40.4966	-7.299999999999999	-19.712689122008022
2	18350	-7.1513	40.518	-8.0	-19.712689122008022
2	18352	-7.1509	40.525	-8.299999999999999	-19.546493222714666
2	18354	-7.1506	40.5323	-8.6	-19.546493222714666
2	18356	-7.1502	40.5394	-9.2	-19.546493222714666
2	18370	-7.1488	40.5912	-10.0	-20.543628870714674
2	18380	-7.1486	40.6282	-9.799999999999999	-19.62959150361089
2	18382	-7.1484	40.6355	-9.2	-20.045072970773006
2	18384	-7.1483	40.6426	-8.799999999999999	-20.1281672768125
2	18388	-7.1479	40.6566	-9.1	-20.1281672768125
2	18390	-7.1473	40.6639	-8.799999999999999	-19.21409347379437
2	18392	-7.1469	40.6714	-8.2	-19.21409347379437
2	18394	-7.1466	40.6786	-7.699999999999999	-18.79857887983712
2	18396	-7.1466	40.6856	-7.0	-17.80127626381734
2	18398	-7.1465	40.6925	-6.199999999999999	-16.803878209431854
1	18400	-7.1469	40.6997	-5.299999999999999	-15.640126495274625
2	18402	-7.1471	40.7071	-4.5	-14.642521587746856
2	18404	-7.1472	40.7147	-3.3999999999999986	-13.478528488982867
2	18406	-7.1476	40.7224	-2.5	-11.316482037102116
2	18408	-7.1481	40.7298	-1.3999999999999986	-9.486707696961865
2	18410	-7.1483	40.7372	-0.8000000000000007	-8.072571068770904
2	18412	-7.1481	40.7446	0.3000000000000007	-6.159021875139121
2	18414	-7.1481	40.7517	1.9000000000000021	-4.994080724331276
2	18416	-7.1482	40.7586	3.3000000000000007	-3.8290093140166204
2	18418	-7.1479	40.7654	5.300000000000001	-2.0811578907424733
2	18420	-7.1477	40.7724	6.600000000000001	-0.4995158089818874
2	18422	-7.1475	40.7794	8.3	0.9158411906839836
2	18424	-7.1475	40.7863	10.100000000000001	1.6652256894485218
2	18426	-7.1473	40.7933	11.8	2.997597911793691
2	18428	-7.1471	40.8002	13.8	3.663847929975513
2	18430	-7.1469	40.8069	15.400000000000002	5.079770713967406
2	18432	-7.1468	40.8133	16.7	5.829454815195456
2	18434	-7.1466	40.819	17.599999999999998	6.662500433022559
2	18436	-7.1467	40.8243	18.900000000000002	7.995512007203084
2	18438	-7.1467	40.8296	19.900000000000002	8.412113110149212
2	18440	-7.1466	40.8345	21.8	9.662016400465044
2	18442	-7.1468	40.8396	23.400000000000002	10.495368593483514
2	18444	-7.1469	40.845	24.400000000000002	11.078754802573641
2	18446	-7.1471	40.8504	25.500000000000004	12.16227303189624
2	18448	-7.147	40.8558	26.500000000000004	13.57935158490202
2	18452	-7.1476	40.867	28.400000000000002	14.663129999414684
2	18480	-7.1466	40.9491	38.7	27.84422980084223
2	18482	-7.1466	40.9547	40.599999999999994	28.512071269251425
2	18484	-7.1466	40.9605	42.0	29.0964676966009
1	18500	-7.1465	41.0087	46.3	33.188161429893114
1	18600	-7.3328	41.1412	54.89999999999999	39.286934246101175
1	18700	-7.4866	41.3301	48.5	37.69923841679745
1	18800	-7.595	41.5151	56.0	44.135083220236936
1	18900	-7.4539	41.5572	55.89999999999999	46.560004826603546
1	19000	-7.4565	41.5539	62.2	48.65090806549819
1	19100	-7.4533	41.5528	66.2	49.320085834616954
1	19200	-7.4535	41.5531	65.89999999999999	48.90184468644379
1	19300	-7.4535	41.5531	65.8	48.56726386977085
1	19400	-7.4535	41.5531	65.7	49.152787358283305
1	19500	-7.4535	41.5532	65.8	49.0691391286595
1	19600	-7.4534	41.5531	65.89999999999999	49.0691391286595
1	19700	-7.4534	41.5531	65.89999999999999	48.985491571382944
1	19800	-7.4534	41.5531	66.0	49.0691391286595
1	19900	-7.4534	41.5531	66.2	47.89813450478153
1	20000	-7.4534	41.553	66.39999999999999	48.818198473822356
1	20100	-7.4535	41.5534	67.1	48.56726386977085
1	20200	-7.4535	41.5535	67.1	48.06541281272545
1	20300	-7.4536	41.5535	67.1	49.152787358283305
1	20400	-7.4536	41.5536	67.2	48.818198473822356
1	20500	-7.4538	41.5539	67.7	48.56726386977085
1	20600	-7.4538	41.5539	67.7	48.56726386977085
1	20700	-7.4538	41.5539	67.8	48.65090806549819
1	20800	-7.4538	41.5539	67.8	48.65090806549819
1	20900	-7.4538	41.5539	67.8	48.56726386977085
1	21000	-7.4538	41.5539	67.8	49.2364362602642
1	21100	-7.4538	41.5539	67.8	48.818198473822356
1	21200	-7.4538	41.554	67.89999999999999	49.152787358283305
1	21300	-7.4537	41.5541	67.89999999999999	48.90184468644379
1	21400	-7.4535	41.5542	68.0	49.73834379234244
1	21500	-7.4535	41.5543	68.1	49.152787358283305
1	21600	-7.4535	41.5543	68.1	49.654690855963075
1	21700	-7.4534	41.5543	68.2	48.818198473822356
1	21800	-7.4532	41.5543	68.2	48.65090806549819
1	21900	-7.4532	41.5543	68.3	49.2364362602642
1	22000	-7.4531	41.5543	68.3	49.152787358283305
1	22100	-7.4531	41.5542	68.3	48.90184468644379
1	22200	-7.453	41.5542	68.3	48.734552933508795
1	22300	-7.453	41.5542	68.3	49.4873870004774
1	22400	-7.4529	41.5541	68.3	48.734552933508795
1	22500	-7.4529	41.554	68.3	49.73834379234244
1	22600	-7.4529	41.554	68.3	49.73834379234244
1	22700	-7.4529	41.554	68.3	49.2364362602642
1	22800	-7.4529	41.5539	68.3	49.73834379234244
1	22900	-7.4529	41.5538	68.3	49.4873870004774
1	23000	-7.453	41.5537	68.1	49.73834379234244
1	23100	-7.453	41.5537	68.1	49.5710385920097
1	23200	-7.453	41.5536	68.2	49.152787358283305
1	23300	-7.453	41.5536	68.39999999999999	49.320085834616954
1	23400	-7.4542	41.552	69.1	49.0691391286595
1	23500	-7.4551	41.5526	69.5	48.985491571382944
1	23600	-7.4552	41.5528	69.89999999999999	49.4873870004774
1	23700	-7.4539	41.5528	69.8	50.07296226242499
1	23800	-7.4532	41.553	69.6	50.32393317609718
1	23900	-7.453	41.5532	69.6	49.73834379234244
1	24000	-7.4529	41.5533	69.7	49.320085834616954
1	24100	-7.4529	41.5533	69.8	50.07296226242499
1	24200	-7.453	41.5533	69.89999999999999	49.90565168244806
1	24300	-7.4529	41.5534	70.0	50.07296226242499
1	24400	-7.4529	41.5533	70.1	50.07296226242499
1	24500	-7.4529	41.5533	70.39999999999999	49.90565168244806
1	24600	-7.4529	41.5534	70.6	50.491250481160876
1	24700	-7.4529	41.5535	70.8	50.491250481160876
1	24800	-7.4528	41.5535	70.89999999999999	50.07296226242499
1	24900	-7.4527	41.5535	70.89999999999999	50.07296226242499
1	25000	-7.4527	41.5536	71.0	50.993218537971735
1	25100	-7.4527	41.5536	71.1	50.15661856114103
1	25200	-7.4528	41.5538	71.39999999999999	49.90565168244806
1	25300	-7.4528	41.5537	71.39999999999999	50.07296226242499
1	25400	-7.4528	41.5537	71.39999999999999	49.5710385920097
1	25500	-7.4528	41.5536	71.5	49.90565168244806
1	25600	-7.4528	41.5536	71.5	50.07296226242499
1	25700	-7.4528	41.5537	71.6	49.654690855963075
1	25800	-7.4528	41.5536	71.7	49.654690855963075
1	25900	-7.4528	41.5535	71.8	49.90565168244806
1	26000	-7.4527	41.5535	71.89999999999999	49.90565168244806
